nodes	rows	cols	iter	total_min	total_max	qr1_min	qr1_max	qr2_min	qr2_max	mm_min	mm_max	mpi_comm_min	mpi_comm_max	H2D_min	H2D_max	D2H_min	D2H_max	kernel_gpu_min	kernel_gpu_max	overhead
1	10K	1000	2	0.391236583004	0.391236583004	0.083849399816	0.083849399816	0.234995367005	0.234995367005	0.041659438983	0.041659438983	0.026625605999	0.026625605999	0.011147177778	0.011147177778	0.011517075822	0.011517075822	0.09018964204	0.09018964204	0.004106771201
2	20K	1000	2	0.699995684903	0.701591585996	0.083876459161	0.086617412977	0.000569436932	0.519681497943	0.038642989006	0.041245127097	0.042534132022	0.049720864045	0.010735578369	0.012305794051	0.011245333124	0.011775523191	0.08712867694	0.088526885956	0.004326683934
4	40K	1000	2	1.304656129098	1.305917715188	0.08573858696	0.097726341803	0.000602054177	1.078603574075	0.034548171097	0.042356050806	0.071806272957	0.085362449987	0.011321244994	0.015946962871	0.008610705845	0.014858315233	0.088597272057	0.093523199204	0.001869298517
8	80K	1000	2	2.500453795074	2.510015628068	0.08452134789	0.10048573697	0.000528197968	2.158662115922	0.034570990829	0.039967759047	0.144706093241	0.207063572016	0.00940844696	0.01575411018	0.007948749699	0.013217262924	0.087979882024	0.092794001335	0.003836444113
16	160K	1000	2	5.363770314027	5.365771065932	0.084510792047	0.095864844974	0.000558005879	4.834024239099	0.036271783989	0.045555178076	0.272775669815	0.37978487974	0.010462821228	0.01675591711	0.008308018092	0.021844211966	0.087965445127	0.096056770767	0.010541924043

