nodes	rows	cols	iter	total_min	total_max	qr1_min	qr1_max	qr2_min	qr2_max	mm_min	mm_max	mpi_comm_min	mpi_comm_max	H2D_min	H2D_max	D2H_min	D2H_max	kernel_gpu_min	kernel_gpu_max	overhead
1	10K	100	2	0.029891283019	0.029891283019	0.016566089122	0.016566089122	0.003242642852	0.003242642852	0.006352874916	0.006352874916	0.000692454865	0.000692454865	0.005364661105	0.005364661105	0.002881898778	0.002881898778	0.012847546721	0.012847546721	0.003037221264
2	20K	100	2	0.037601121934	0.051042543957	0.010930520948	0.017495651031	0.000478626927	0.004945357097	0.003906817874	0.006950406823	0.001972102793	0.002014296362	0.003324043006	0.005542733939	0.000980834942	0.001797337085	0.00702353497	0.012248886982	0.019636832644
4	40K	100	2	0.035680720815	0.038137668977	0.008581439033	0.017968231114	0.000500837108	0.00668886397	0.003919261973	0.005884790793	0.001583726844	0.001670341007	0.002606594935	0.006019545021	0.001179858111	0.001772222109	0.006654595956	0.012670023833	0.005925442093
8	80K	100	2	0.041061713127	0.043492194964	0.008224106161	0.016644206829	0.00046291505	0.010778966127	0.003718357068	0.006835864857	0.002868368989	0.003338794922	0.002820547204	0.006057388149	0.000867936993	0.002048112918	0.006627049763	0.01262222114	0.005894362229
16	160K	100	2	0.044968936127	0.047430724837	0.007578611141	0.012773521012	0.000461732969	0.018365529133	0.003536139848	0.00661195186	0.003466869006	0.004203836899	0.001990758115	0.005357499002	0.000819004839	0.001816115342	0.006885085255	0.01045990223	0.005475885933

